:LABEL,id,ifc_type,name,numeric_value,property_name,text_value
IfcPropertySingleValue,#1751,IFCPROPERTYSINGLEVALUE,Category Description,,Category Description,Living Spaces
IfcPropertySingleValue,#1752,IFCPROPERTYSINGLEVALUE,Category Code,,Category Code,13-51 24
IfcPropertySingleValue,#1753,IFCPROPERTYSINGLEVALUE,CirculationZoneName,,CirculationZoneName,Unit B CirculationZoneName
IfcPropertySingleValue,#1754,IFCPROPERTYSINGLEVALUE,FireAlarmZoneName,,FireAlarmZoneName,Unit B FireAlarmZoneName
IfcPropertySingleValue,#1755,IFCPROPERTYSINGLEVALUE,HistoricPreservationZoneName,,HistoricPreservationZoneName,Unit B HistoricPreservationZoneName
IfcPropertySingleValue,#1756,IFCPROPERTYSINGLEVALUE,LightingZoneName,,LightingZoneName,Unit B LightingZoneName
IfcPropertySingleValue,#1757,IFCPROPERTYSINGLEVALUE,OccupancyZoneName,,OccupancyZoneName,Unit B OccupancyZoneName
IfcPropertySingleValue,#1758,IFCPROPERTYSINGLEVALUE,VentilationZoneName,,VentilationZoneName,Unit B VentilationZoneName
IfcPropertySingleValue,#1759,IFCPROPERTYSINGLEVALUE,RoomTag,,RoomTag,RoomTag
IfcPropertySingleValue,#1876,IFCPROPERTYSINGLEVALUE,Reference,,Reference,
IfcPropertySingleValue,#1877,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#1878,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#1879,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#1882,IFCPROPERTYSINGLEVALUE,Number,,Number,B103
IfcPropertySingleValue,#1883,IFCPROPERTYSINGLEVALUE,Name,,Name,Kitchen
IfcPropertySingleValue,#1884,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#1885,IFCPROPERTYSINGLEVALUE,Upper Limit,,Upper Limit,Level 1
IfcPropertySingleValue,#1886,IFCPROPERTYSINGLEVALUE,Limit Offset,2.6,Limit Offset,
IfcPropertySingleValue,#1887,IFCPROPERTYSINGLEVALUE,Area,13.89750099999979,Area,
IfcPropertySingleValue,#1888,IFCPROPERTYSINGLEVALUE,Perimeter,16.41946079999992,Perimeter,
IfcPropertySingleValue,#1889,IFCPROPERTYSINGLEVALUE,Unbounded Height,2.6,Unbounded Height,
IfcPropertySingleValue,#1890,IFCPROPERTYSINGLEVALUE,Volume,33.51217908999949,Volume,
IfcPropertySingleValue,#1891,IFCPROPERTYSINGLEVALUE,Phase,,Phase,New Construction
IfcPropertySingleValue,#1892,IFCPROPERTYSINGLEVALUE,OmniClass Table 13 Category,,OmniClass Table 13 Category,13-11 19 11 11: Kitchen
IfcPropertySingleValue,#1893,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#1894,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#1895,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#1896,IFCPROPERTYSINGLEVALUE,LoadCapacity,,LoadCapacity,LoadCapacity
IfcPropertySingleValue,#1897,IFCPROPERTYSINGLEVALUE,Category Description,,Category Description,Kitchen
IfcPropertySingleValue,#1898,IFCPROPERTYSINGLEVALUE,Category Code,,Category Code,13-11 19 11 11
IfcPropertySingleValue,#1899,IFCPROPERTYSINGLEVALUE,CirculationZoneName,,CirculationZoneName,Unit B CirculationZoneName
IfcPropertySingleValue,#1900,IFCPROPERTYSINGLEVALUE,FireAlarmZoneName,,FireAlarmZoneName,Unit B FireAlarmZoneName
IfcPropertySingleValue,#1901,IFCPROPERTYSINGLEVALUE,HistoricPreservationZoneName,,HistoricPreservationZoneName,Unit B HistoricPreservationZoneName
IfcPropertySingleValue,#1902,IFCPROPERTYSINGLEVALUE,LightingZoneName,,LightingZoneName,Unit B LightingZoneName
IfcPropertySingleValue,#1903,IFCPROPERTYSINGLEVALUE,OccupancyZoneName,,OccupancyZoneName,Unit B OccupancyZoneName
IfcPropertySingleValue,#1904,IFCPROPERTYSINGLEVALUE,VentilationZoneName,,VentilationZoneName,Unit B VentilationZoneName
IfcPropertySingleValue,#1905,IFCPROPERTYSINGLEVALUE,RoomTag,,RoomTag,RoomTag
IfcPropertySingleValue,#2040,IFCPROPERTYSINGLEVALUE,Reference,,Reference,
IfcPropertySingleValue,#2041,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#2042,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#2043,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#2046,IFCPROPERTYSINGLEVALUE,Number,,Number,B104
IfcPropertySingleValue,#2047,IFCPROPERTYSINGLEVALUE,Name,,Name,Bathroom 1
IfcPropertySingleValue,#2048,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#2049,IFCPROPERTYSINGLEVALUE,Upper Limit,,Upper Limit,Level 1
IfcPropertySingleValue,#2050,IFCPROPERTYSINGLEVALUE,Limit Offset,2.6,Limit Offset,
IfcPropertySingleValue,#2051,IFCPROPERTYSINGLEVALUE,Area,3.997752000000072,Area,
IfcPropertySingleValue,#2052,IFCPROPERTYSINGLEVALUE,Perimeter,8.204000000000091,Perimeter,
IfcPropertySingleValue,#2053,IFCPROPERTYSINGLEVALUE,Unbounded Height,2.6,Unbounded Height,
IfcPropertySingleValue,#2054,IFCPROPERTYSINGLEVALUE,Volume,8.177444912000173,Volume,
IfcPropertySingleValue,#2055,IFCPROPERTYSINGLEVALUE,Phase,,Phase,New Construction
IfcPropertySingleValue,#2056,IFCPROPERTYSINGLEVALUE,OmniClass Table 13 Category,,OmniClass Table 13 Category,13-41 11 14 11: Bathroom
IfcPropertySingleValue,#2057,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#2058,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#2059,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#2060,IFCPROPERTYSINGLEVALUE,LoadCapacity,,LoadCapacity,LoadCapacity
IfcPropertySingleValue,#2061,IFCPROPERTYSINGLEVALUE,Category Description,,Category Description,Bathroom
IfcPropertySingleValue,#2062,IFCPROPERTYSINGLEVALUE,Category Code,,Category Code,13-41 11 14 11
IfcPropertySingleValue,#2063,IFCPROPERTYSINGLEVALUE,CirculationZoneName,,CirculationZoneName,Unit B CirculationZoneName
IfcPropertySingleValue,#2064,IFCPROPERTYSINGLEVALUE,FireAlarmZoneName,,FireAlarmZoneName,Unit B FireAlarmZoneName
IfcPropertySingleValue,#2065,IFCPROPERTYSINGLEVALUE,HistoricPreservationZoneName,,HistoricPreservationZoneName,Unit B HistoricPreservationZoneName
IfcPropertySingleValue,#2066,IFCPROPERTYSINGLEVALUE,LightingZoneName,,LightingZoneName,Unit B LightingZoneName
IfcPropertySingleValue,#2067,IFCPROPERTYSINGLEVALUE,OccupancyZoneName,,OccupancyZoneName,Unit B OccupancyZoneName
IfcPropertySingleValue,#2068,IFCPROPERTYSINGLEVALUE,VentilationZoneName,,VentilationZoneName,Unit B VentilationZoneName
IfcPropertySingleValue,#2069,IFCPROPERTYSINGLEVALUE,RoomTag,,RoomTag,RoomTag
IfcPropertySingleValue,#2282,IFCPROPERTYSINGLEVALUE,Reference,,Reference,
IfcPropertySingleValue,#2283,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#2284,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#2285,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#2288,IFCPROPERTYSINGLEVALUE,Number,,Number,B101
IfcPropertySingleValue,#2289,IFCPROPERTYSINGLEVALUE,Name,,Name,Foyer
IfcPropertySingleValue,#2290,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#2291,IFCPROPERTYSINGLEVALUE,Upper Limit,,Upper Limit,Level 1
IfcPropertySingleValue,#2292,IFCPROPERTYSINGLEVALUE,Limit Offset,2.6,Limit Offset,
IfcPropertySingleValue,#2293,IFCPROPERTYSINGLEVALUE,Area,17.93623674999994,Area,
IfcPropertySingleValue,#2294,IFCPROPERTYSINGLEVALUE,Perimeter,24.21599999999999,Perimeter,
IfcPropertySingleValue,#2295,IFCPROPERTYSINGLEVALUE,Unbounded Height,2.6,Unbounded Height,
IfcPropertySingleValue,#2296,IFCPROPERTYSINGLEVALUE,Volume,40.24125370199989,Volume,
IfcPropertySingleValue,#2297,IFCPROPERTYSINGLEVALUE,Phase,,Phase,New Construction
IfcPropertySingleValue,#2298,IFCPROPERTYSINGLEVALUE,OmniClass Table 13 Category,,OmniClass Table 13 Category,13-51 24 11: General Residential Space
IfcPropertySingleValue,#2299,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#2300,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#2301,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#2302,IFCPROPERTYSINGLEVALUE,LoadCapacity,,LoadCapacity,LoadCapacity
IfcPropertySingleValue,#2303,IFCPROPERTYSINGLEVALUE,Category Description,,Category Description,General Residential Space
IfcPropertySingleValue,#2304,IFCPROPERTYSINGLEVALUE,Category Code,,Category Code,13-51 24 11
IfcPropertySingleValue,#2305,IFCPROPERTYSINGLEVALUE,CirculationZoneName,,CirculationZoneName,Unit B CirculationZoneName
IfcPropertySingleValue,#2306,IFCPROPERTYSINGLEVALUE,FireAlarmZoneName,,FireAlarmZoneName,Unit B FireAlarmZoneName
IfcPropertySingleValue,#2307,IFCPROPERTYSINGLEVALUE,HistoricPreservationZoneName,,HistoricPreservationZoneName,Unit B HistoricPreservationZoneName
IfcPropertySingleValue,#2308,IFCPROPERTYSINGLEVALUE,LightingZoneName,,LightingZoneName,Unit B LightingZoneName
IfcPropertySingleValue,#2309,IFCPROPERTYSINGLEVALUE,OccupancyZoneName,,OccupancyZoneName,Unit B OccupancyZoneName
IfcPropertySingleValue,#2310,IFCPROPERTYSINGLEVALUE,VentilationZoneName,,VentilationZoneName,Unit B VentilationZoneName
IfcPropertySingleValue,#2311,IFCPROPERTYSINGLEVALUE,RoomTag,,RoomTag,RoomTag
IfcPropertySingleValue,#2587,IFCPROPERTYSINGLEVALUE,Reference,,Reference,
IfcPropertySingleValue,#2588,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#2589,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#2590,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#2593,IFCPROPERTYSINGLEVALUE,Number,,Number,B201
IfcPropertySingleValue,#2594,IFCPROPERTYSINGLEVALUE,Name,,Name,Hallway
IfcPropertySingleValue,#2595,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 2
IfcPropertySingleValue,#2596,IFCPROPERTYSINGLEVALUE,Upper Limit,,Upper Limit,Roof
IfcPropertySingleValue,#2597,IFCPROPERTYSINGLEVALUE,Area,7.799954699999978,Area,
IfcPropertySingleValue,#2598,IFCPROPERTYSINGLEVALUE,Perimeter,15.31899999999996,Perimeter,
IfcPropertySingleValue,#2599,IFCPROPERTYSINGLEVALUE,Unbounded Height,2.900000000000013,Unbounded Height,
IfcPropertySingleValue,#2600,IFCPROPERTYSINGLEVALUE,Volume,18.11546426300119,Volume,
IfcPropertySingleValue,#2601,IFCPROPERTYSINGLEVALUE,Phase,,Phase,New Construction
IfcPropertySingleValue,#2602,IFCPROPERTYSINGLEVALUE,OmniClass Table 13 Category,,OmniClass Table 13 Category,13-51 24 11: General Residential Space
IfcPropertySingleValue,#2603,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#2604,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#2605,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#2606,IFCPROPERTYSINGLEVALUE,LoadCapacity,,LoadCapacity,LoadCapacity
IfcPropertySingleValue,#2607,IFCPROPERTYSINGLEVALUE,Category Description,,Category Description,General Residential Space
IfcPropertySingleValue,#2608,IFCPROPERTYSINGLEVALUE,Category Code,,Category Code,13-51 24 11
IfcPropertySingleValue,#2609,IFCPROPERTYSINGLEVALUE,CirculationZoneName,,CirculationZoneName,Unit B CirculationZoneName
IfcPropertySingleValue,#2610,IFCPROPERTYSINGLEVALUE,FireAlarmZoneName,,FireAlarmZoneName,Unit B FireAlarmZoneName
IfcPropertySingleValue,#2611,IFCPROPERTYSINGLEVALUE,HistoricPreservationZoneName,,HistoricPreservationZoneName,Unit B HistoricPreservationZoneName
IfcPropertySingleValue,#2612,IFCPROPERTYSINGLEVALUE,LightingZoneName,,LightingZoneName,Unit B LightingZoneName
IfcPropertySingleValue,#2613,IFCPROPERTYSINGLEVALUE,OccupancyZoneName,,OccupancyZoneName,Unit B OccupancyZoneName
IfcPropertySingleValue,#2614,IFCPROPERTYSINGLEVALUE,VentilationZoneName,,VentilationZoneName,Unit B VentilationZoneName
IfcPropertySingleValue,#2615,IFCPROPERTYSINGLEVALUE,RoomTag,,RoomTag,RoomTag
IfcPropertySingleValue,#2727,IFCPROPERTYSINGLEVALUE,Reference,,Reference,
IfcPropertySingleValue,#2728,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#2729,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#2730,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#2733,IFCPROPERTYSINGLEVALUE,Number,,Number,B204
IfcPropertySingleValue,#2734,IFCPROPERTYSINGLEVALUE,Name,,Name,Bathroom 2
IfcPropertySingleValue,#2735,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 2
IfcPropertySingleValue,#2736,IFCPROPERTYSINGLEVALUE,Upper Limit,,Upper Limit,Level 2
IfcPropertySingleValue,#2737,IFCPROPERTYSINGLEVALUE,Limit Offset,2.6,Limit Offset,
IfcPropertySingleValue,#2738,IFCPROPERTYSINGLEVALUE,Area,5.441473058684558,Area,
IfcPropertySingleValue,#2739,IFCPROPERTYSINGLEVALUE,Perimeter,9.872102357021149,Perimeter,
IfcPropertySingleValue,#2740,IFCPROPERTYSINGLEVALUE,Unbounded Height,2.600000000000001,Unbounded Height,
IfcPropertySingleValue,#2741,IFCPROPERTYSINGLEVALUE,Volume,12.30107633578247,Volume,
IfcPropertySingleValue,#2742,IFCPROPERTYSINGLEVALUE,Phase,,Phase,New Construction
IfcPropertySingleValue,#2743,IFCPROPERTYSINGLEVALUE,OmniClass Table 13 Category,,OmniClass Table 13 Category,13-41 11 14 11: Bathroom
IfcPropertySingleValue,#2744,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#2745,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#2746,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#2747,IFCPROPERTYSINGLEVALUE,LoadCapacity,,LoadCapacity,LoadCapacity
IfcPropertySingleValue,#2748,IFCPROPERTYSINGLEVALUE,Category Description,,Category Description,Bathroom
IfcPropertySingleValue,#2749,IFCPROPERTYSINGLEVALUE,Category Code,,Category Code,13-41 11 14 11
IfcPropertySingleValue,#2750,IFCPROPERTYSINGLEVALUE,CirculationZoneName,,CirculationZoneName,Unit B CirculationZoneName
IfcPropertySingleValue,#2751,IFCPROPERTYSINGLEVALUE,FireAlarmZoneName,,FireAlarmZoneName,Unit B FireAlarmZoneName
IfcPropertySingleValue,#2752,IFCPROPERTYSINGLEVALUE,HistoricPreservationZoneName,,HistoricPreservationZoneName,Unit B HistoricPreservationZoneName
IfcPropertySingleValue,#2753,IFCPROPERTYSINGLEVALUE,LightingZoneName,,LightingZoneName,Unit B LightingZoneName
IfcPropertySingleValue,#2754,IFCPROPERTYSINGLEVALUE,OccupancyZoneName,,OccupancyZoneName,Unit B OccupancyZoneName
IfcPropertySingleValue,#2755,IFCPROPERTYSINGLEVALUE,VentilationZoneName,,VentilationZoneName,Unit B VentilationZoneName
IfcPropertySingleValue,#2756,IFCPROPERTYSINGLEVALUE,RoomTag,,RoomTag,RoomTag
IfcPropertySingleValue,#2952,IFCPROPERTYSINGLEVALUE,Reference,,Reference,
IfcPropertySingleValue,#2953,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#2954,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#2955,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#2958,IFCPROPERTYSINGLEVALUE,Number,,Number,B203
IfcPropertySingleValue,#2959,IFCPROPERTYSINGLEVALUE,Name,,Name,Bedroom 2
IfcPropertySingleValue,#2960,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 2
IfcPropertySingleValue,#2961,IFCPROPERTYSINGLEVALUE,Upper Limit,,Upper Limit,Level 2
IfcPropertySingleValue,#2962,IFCPROPERTYSINGLEVALUE,Limit Offset,2.6,Limit Offset,
IfcPropertySingleValue,#2963,IFCPROPERTYSINGLEVALUE,Area,26.17799424999995,Area,
IfcPropertySingleValue,#2964,IFCPROPERTYSINGLEVALUE,Perimeter,21.90800000000002,Perimeter,
IfcPropertySingleValue,#2965,IFCPROPERTYSINGLEVALUE,Unbounded Height,2.600000000000001,Unbounded Height,
IfcPropertySingleValue,#2966,IFCPROPERTYSINGLEVALUE,Volume,56.89358179200391,Volume,
IfcPropertySingleValue,#2967,IFCPROPERTYSINGLEVALUE,Phase,,Phase,New Construction
IfcPropertySingleValue,#2968,IFCPROPERTYSINGLEVALUE,OmniClass Table 13 Category,,OmniClass Table 13 Category,13-51 21 11: Bedroom
IfcPropertySingleValue,#2969,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#2970,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#2971,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#2972,IFCPROPERTYSINGLEVALUE,LoadCapacity,,LoadCapacity,LoadCapacity
IfcPropertySingleValue,#2973,IFCPROPERTYSINGLEVALUE,Category Description,,Category Description,Bedroom
IfcPropertySingleValue,#2974,IFCPROPERTYSINGLEVALUE,Category Code,,Category Code,13-51 21 11
IfcPropertySingleValue,#2975,IFCPROPERTYSINGLEVALUE,CirculationZoneName,,CirculationZoneName,Unit B CirculationZoneName
IfcPropertySingleValue,#2976,IFCPROPERTYSINGLEVALUE,FireAlarmZoneName,,FireAlarmZoneName,Unit B FireAlarmZoneName
IfcPropertySingleValue,#2977,IFCPROPERTYSINGLEVALUE,HistoricPreservationZoneName,,HistoricPreservationZoneName,Unit B HistoricPreservationZoneName
IfcPropertySingleValue,#2978,IFCPROPERTYSINGLEVALUE,LightingZoneName,,LightingZoneName,Unit B LightingZoneName
IfcPropertySingleValue,#2979,IFCPROPERTYSINGLEVALUE,OccupancyZoneName,,OccupancyZoneName,Unit B OccupancyZoneName
IfcPropertySingleValue,#2980,IFCPROPERTYSINGLEVALUE,VentilationZoneName,,VentilationZoneName,Unit B VentilationZoneName
IfcPropertySingleValue,#2981,IFCPROPERTYSINGLEVALUE,RoomTag,,RoomTag,RoomTag
IfcPropertySingleValue,#3146,IFCPROPERTYSINGLEVALUE,Reference,,Reference,
IfcPropertySingleValue,#3147,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#3148,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#3149,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#3152,IFCPROPERTYSINGLEVALUE,Number,,Number,B202
IfcPropertySingleValue,#3153,IFCPROPERTYSINGLEVALUE,Name,,Name,Bedroom 1
IfcPropertySingleValue,#3154,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 2
IfcPropertySingleValue,#3155,IFCPROPERTYSINGLEVALUE,Upper Limit,,Upper Limit,Level 2
IfcPropertySingleValue,#3156,IFCPROPERTYSINGLEVALUE,Limit Offset,2.6,Limit Offset,
IfcPropertySingleValue,#3157,IFCPROPERTYSINGLEVALUE,Area,26.11931424999978,Area,
IfcPropertySingleValue,#3158,IFCPROPERTYSINGLEVALUE,Perimeter,21.42199999999992,Perimeter,
IfcPropertySingleValue,#3159,IFCPROPERTYSINGLEVALUE,Unbounded Height,2.600000000000001,Unbounded Height,
IfcPropertySingleValue,#3160,IFCPROPERTYSINGLEVALUE,Volume,56.89358179200347,Volume,
IfcPropertySingleValue,#3161,IFCPROPERTYSINGLEVALUE,Phase,,Phase,New Construction
IfcPropertySingleValue,#3162,IFCPROPERTYSINGLEVALUE,OmniClass Table 13 Category,,OmniClass Table 13 Category,13-51 21 11: Bedroom
IfcPropertySingleValue,#3163,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#3164,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#3165,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#3166,IFCPROPERTYSINGLEVALUE,LoadCapacity,,LoadCapacity,LoadCapacity
IfcPropertySingleValue,#3167,IFCPROPERTYSINGLEVALUE,Category Description,,Category Description,Bedroom
IfcPropertySingleValue,#3168,IFCPROPERTYSINGLEVALUE,Category Code,,Category Code,13-51 21 11
IfcPropertySingleValue,#3169,IFCPROPERTYSINGLEVALUE,CirculationZoneName,,CirculationZoneName,Unit B CirculationZoneName
IfcPropertySingleValue,#3170,IFCPROPERTYSINGLEVALUE,FireAlarmZoneName,,FireAlarmZoneName,Unit B FireAlarmZoneName
IfcPropertySingleValue,#3171,IFCPROPERTYSINGLEVALUE,HistoricPreservationZoneName,,HistoricPreservationZoneName,Unit B HistoricPreservationZoneName
IfcPropertySingleValue,#3172,IFCPROPERTYSINGLEVALUE,LightingZoneName,,LightingZoneName,Unit B LightingZoneName
IfcPropertySingleValue,#3173,IFCPROPERTYSINGLEVALUE,OccupancyZoneName,,OccupancyZoneName,Unit B OccupancyZoneName
IfcPropertySingleValue,#3174,IFCPROPERTYSINGLEVALUE,VentilationZoneName,,VentilationZoneName,Unit B VentilationZoneName
IfcPropertySingleValue,#3175,IFCPROPERTYSINGLEVALUE,RoomTag,,RoomTag,RoomTag
IfcPropertySingleValue,#3274,IFCPROPERTYSINGLEVALUE,Reference,,Reference,
IfcPropertySingleValue,#3275,IFCPROPERTYSINGLEVALUE,CeilingCovering,,CeilingCovering,CeilingCovering
IfcPropertySingleValue,#3276,IFCPROPERTYSINGLEVALUE,WallCovering,,WallCovering,WallCovering
IfcPropertySingleValue,#3277,IFCPROPERTYSINGLEVALUE,FloorCovering,,FloorCovering,FloorCovering
IfcPropertySingleValue,#3280,IFCPROPERTYSINGLEVALUE,Number,,Number,A205
IfcPropertySingleValue,#3281,IFCPROPERTYSINGLEVALUE,Name,,Name,Utility
IfcPropertySingleValue,#3282,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 2
IfcPropertySingleValue,#3283,IFCPROPERTYSINGLEVALUE,Upper Limit,,Upper Limit,Level 2
IfcPropertySingleValue,#3284,IFCPROPERTYSINGLEVALUE,Limit Offset,2.6,Limit Offset,
IfcPropertySingleValue,#3285,IFCPROPERTYSINGLEVALUE,Area,1.754048598688885,Area,
IfcPropertySingleValue,#3286,IFCPROPERTYSINGLEVALUE,Perimeter,5.434768470143076,Perimeter,
IfcPropertySingleValue,#3287,IFCPROPERTYSINGLEVALUE,Unbounded Height,2.600000000000001,Unbounded Height,
IfcPropertySingleValue,#3288,IFCPROPERTYSINGLEVALUE,Volume,3.672064308582456,Volume,
IfcPropertySingleValue,#3289,IFCPROPERTYSINGLEVALUE,Phase,,Phase,New Construction
IfcPropertySingleValue,#3290,IFCPROPERTYSINGLEVALUE,OmniClass Table 13 Category,,OmniClass Table 13 Category,13-81 31: Service Distribution Spaces
